:START_ID,:END_ID,:TYPE
E36_VisualItem_Artifact_陶器_4827_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4828,E25_ManMadeFeature_Artifact_陶器_4828_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4828,E36_VisualItem_Artifact_陶器_4828_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4828_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4829,E25_ManMadeFeature_Artifact_陶器_4829_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4829,E36_VisualItem_Artifact_陶器_4829_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4829_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4830,E25_ManMadeFeature_Artifact_陶器_4830_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4830,E36_VisualItem_Artifact_陶器_4830_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4830_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4831,E25_ManMadeFeature_Artifact_陶器_4831_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4832,E25_ManMadeFeature_Artifact_陶器_4832_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4832,E12_Production_Artifact_陶器_4832,P108_was_produced_by
E12_Production_Artifact_陶器_4832,记录其长、宽、高、重等定量数据。_Artifact_陶器_4832_装饰手法,P32_used_specific_technique
Artifact_陶器_4832,E36_VisualItem_Artifact_陶器_4832_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4832_纹饰类型,E55_Type_f718ed0c4d,P2_has_type
Artifact_陶器_4833,E25_ManMadeFeature_Artifact_陶器_4833_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4833,E12_Production_Artifact_陶器_4833,P108_was_produced_by
E12_Production_Artifact_陶器_4833,记录其长、宽、高、重等定量数据。_Artifact_陶器_4833_装饰手法,P32_used_specific_technique
Artifact_陶器_4833,E36_VisualItem_Artifact_陶器_4833_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4833_纹饰类型,E55_Type_5a0d807421,P2_has_type
Artifact_陶器_4834,E25_ManMadeFeature_Artifact_陶器_4834_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4834,E36_VisualItem_Artifact_陶器_4834_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4834_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4835,E25_ManMadeFeature_Artifact_陶器_4835_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4835,E12_Production_Artifact_陶器_4835,P108_was_produced_by
E12_Production_Artifact_陶器_4835,记录其长、宽、高、重等定量数据。_Artifact_陶器_4835_装饰手法,P32_used_specific_technique
Artifact_陶器_4835,E36_VisualItem_Artifact_陶器_4835_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4835_纹饰类型,E55_Type_6036fcb4ee,P2_has_type
Artifact_陶器_4836,E25_ManMadeFeature_Artifact_陶器_4836_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4836,E12_Production_Artifact_陶器_4836,P108_was_produced_by
E12_Production_Artifact_陶器_4836,记录其长、宽、高、重等定量数据。_Artifact_陶器_4836_装饰手法,P32_used_specific_technique
Artifact_陶器_4836,E36_VisualItem_Artifact_陶器_4836_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4836_纹饰类型,E55_Type_170ba48e69,P2_has_type
Artifact_陶器_4837,E25_ManMadeFeature_Artifact_陶器_4837_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4837,E12_Production_Artifact_陶器_4837,P108_was_produced_by
E12_Production_Artifact_陶器_4837,记录其长、宽、高、重等定量数据。_Artifact_陶器_4837_装饰手法,P32_used_specific_technique
Artifact_陶器_4837,E36_VisualItem_Artifact_陶器_4837_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4837_纹饰类型,E55_Type_170ba48e69,P2_has_type
Artifact_陶器_4838,E25_ManMadeFeature_Artifact_陶器_4838_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4838,E12_Production_Artifact_陶器_4838,P108_was_produced_by
E12_Production_Artifact_陶器_4838,记录其长、宽、高、重等定量数据。_Artifact_陶器_4838_装饰手法,P32_used_specific_technique
Artifact_陶器_4838,E36_VisualItem_Artifact_陶器_4838_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4838_纹饰类型,E55_Type_6f18062a4d,P2_has_type
Artifact_陶器_4839,E25_ManMadeFeature_Artifact_陶器_4839_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4839,E12_Production_Artifact_陶器_4839,P108_was_produced_by
E12_Production_Artifact_陶器_4839,记录其长、宽、高、重等定量数据。_Artifact_陶器_4839_装饰手法,P32_used_specific_technique
Artifact_陶器_4839,E36_VisualItem_Artifact_陶器_4839_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4839_纹饰类型,E55_Type_6f18062a4d,P2_has_type
Artifact_陶器_4840,E25_ManMadeFeature_Artifact_陶器_4840_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4840,E36_VisualItem_Artifact_陶器_4840_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4840_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4841,E25_ManMadeFeature_Artifact_陶器_4841_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4841,E36_VisualItem_Artifact_陶器_4841_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4841_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4842,E25_ManMadeFeature_Artifact_陶器_4842_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4842,E12_Production_Artifact_陶器_4842,P108_was_produced_by
E12_Production_Artifact_陶器_4842,记录其长、宽、高、重等定量数据。_Artifact_陶器_4842_装饰手法,P32_used_specific_technique
Artifact_陶器_4842,E36_VisualItem_Artifact_陶器_4842_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4842_纹饰类型,E55_Type_5e346f40b7,P2_has_type
Artifact_陶器_4843,E25_ManMadeFeature_Artifact_陶器_4843_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4843,E36_VisualItem_Artifact_陶器_4843_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4843_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4844,E25_ManMadeFeature_Artifact_陶器_4844_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4844,E36_VisualItem_Artifact_陶器_4844_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4844_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4845,E25_ManMadeFeature_Artifact_陶器_4845_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4845,E12_Production_Artifact_陶器_4845,P108_was_produced_by
E12_Production_Artifact_陶器_4845,记录其长、宽、高、重等定量数据。_Artifact_陶器_4845_装饰手法,P32_used_specific_technique
Artifact_陶器_4845,E36_VisualItem_Artifact_陶器_4845_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4845_纹饰类型,E55_Type_dff710edc0,P2_has_type
Artifact_陶器_4846,E25_ManMadeFeature_Artifact_陶器_4846_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4846,E36_VisualItem_Artifact_陶器_4846_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4846_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4847,E25_ManMadeFeature_Artifact_陶器_4847_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4847,E36_VisualItem_Artifact_陶器_4847_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4847_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4848,E25_ManMadeFeature_Artifact_陶器_4848_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4848,E12_Production_Artifact_陶器_4848,P108_was_produced_by
E12_Production_Artifact_陶器_4848,记录其长、宽、高、重等定量数据。_Artifact_陶器_4848_装饰手法,P32_used_specific_technique
Artifact_陶器_4848,E36_VisualItem_Artifact_陶器_4848_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4848_纹饰类型,E55_Type_333c172d3d,P2_has_type
Artifact_陶器_4849,E25_ManMadeFeature_Artifact_陶器_4849_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4849,E12_Production_Artifact_陶器_4849,P108_was_produced_by
E12_Production_Artifact_陶器_4849,记录其长、宽、高、重等定量数据。_Artifact_陶器_4849_装饰手法,P32_used_specific_technique
Artifact_陶器_4849,E36_VisualItem_Artifact_陶器_4849_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4849_纹饰类型,E55_Type_e5cb36b418,P2_has_type
Artifact_陶器_4850,E25_ManMadeFeature_Artifact_陶器_4850_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4850,E12_Production_Artifact_陶器_4850,P108_was_produced_by
E12_Production_Artifact_陶器_4850,记录其长、宽、高、重等定量数据。_Artifact_陶器_4850_装饰手法,P32_used_specific_technique
Artifact_陶器_4850,E36_VisualItem_Artifact_陶器_4850_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4850_纹饰类型,E55_Type_b1b332bf85,P2_has_type
Artifact_陶器_4851,E25_ManMadeFeature_Artifact_陶器_4851_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4851,E12_Production_Artifact_陶器_4851,P108_was_produced_by
E12_Production_Artifact_陶器_4851,记录其长、宽、高、重等定量数据。_Artifact_陶器_4851_装饰手法,P32_used_specific_technique
Artifact_陶器_4851,E36_VisualItem_Artifact_陶器_4851_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4851_纹饰类型,E55_Type_19c5a16f95,P2_has_type
Artifact_陶器_4852,E25_ManMadeFeature_Artifact_陶器_4852_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4852,E12_Production_Artifact_陶器_4852,P108_was_produced_by
E12_Production_Artifact_陶器_4852,记录其长、宽、高、重等定量数据。_Artifact_陶器_4852_装饰手法,P32_used_specific_technique
Artifact_陶器_4852,E36_VisualItem_Artifact_陶器_4852_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4852_纹饰类型,E55_Type_31f5d01026,P2_has_type
Artifact_陶器_4853,E25_ManMadeFeature_Artifact_陶器_4853_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4853,E36_VisualItem_Artifact_陶器_4853_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4853_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4854,E25_ManMadeFeature_Artifact_陶器_4854_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4854,E36_VisualItem_Artifact_陶器_4854_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4854_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4855,E25_ManMadeFeature_Artifact_陶器_4855_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4855,E36_VisualItem_Artifact_陶器_4855_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4855_纹饰类型,E55_Type_e11d610807,P2_has_type
Artifact_陶器_4856,E25_ManMadeFeature_Artifact_陶器_4856_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4856,E36_VisualItem_Artifact_陶器_4856_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4856_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4857,E25_ManMadeFeature_Artifact_陶器_4857_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4857,E36_VisualItem_Artifact_陶器_4857_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4857_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4858,E25_ManMadeFeature_Artifact_陶器_4858_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4859,E25_ManMadeFeature_Artifact_陶器_4859_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4860,E25_ManMadeFeature_Artifact_陶器_4860_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4860,E36_VisualItem_Artifact_陶器_4860_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4860_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4861,E25_ManMadeFeature_Artifact_陶器_4861_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4862,E25_ManMadeFeature_Artifact_陶器_4862_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4862,E19_PhysicalObject_Artifact_陶器_4862_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4862_器物组合,E55_Type_faf0f35f24,P2_has_type
Artifact_陶器_4863,E25_ManMadeFeature_Artifact_陶器_4863_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4863,E19_PhysicalObject_Artifact_陶器_4863_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4863_器物组合,E55_Type_faf0f35f24,P2_has_type
Artifact_陶器_4864,E25_ManMadeFeature_Artifact_陶器_4864_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4864,E19_PhysicalObject_Artifact_陶器_4864_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4864_器物组合,E55_Type_faf0f35f24,P2_has_type
Artifact_陶器_4864,E36_VisualItem_Artifact_陶器_4864_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4864_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4865,E25_ManMadeFeature_Artifact_陶器_4865_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4865,E19_PhysicalObject_Artifact_陶器_4865_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4865_器物组合,E55_Type_faf0f35f24,P2_has_type
Artifact_陶器_4865,E36_VisualItem_Artifact_陶器_4865_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4865_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4866,E25_ManMadeFeature_Artifact_陶器_4866_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4866,E19_PhysicalObject_Artifact_陶器_4866_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4866_器物组合,E55_Type_faf0f35f24,P2_has_type
Artifact_陶器_4867,E25_ManMadeFeature_Artifact_陶器_4867_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4867,E19_PhysicalObject_Artifact_陶器_4867_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4867_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4868,E25_ManMadeFeature_Artifact_陶器_4868_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4868,E19_PhysicalObject_Artifact_陶器_4868_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4868_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4868,E36_VisualItem_Artifact_陶器_4868_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4868_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4869,E25_ManMadeFeature_Artifact_陶器_4869_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4869,E19_PhysicalObject_Artifact_陶器_4869_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4869_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4870,E25_ManMadeFeature_Artifact_陶器_4870_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4870,E19_PhysicalObject_Artifact_陶器_4870_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4870_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4871,E25_ManMadeFeature_Artifact_陶器_4871_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4871,E19_PhysicalObject_Artifact_陶器_4871_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4871_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4872,E25_ManMadeFeature_Artifact_陶器_4872_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4872,E19_PhysicalObject_Artifact_陶器_4872_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4872_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4873,E25_ManMadeFeature_Artifact_陶器_4873_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4873,E19_PhysicalObject_Artifact_陶器_4873_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4873_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4874,E25_ManMadeFeature_Artifact_陶器_4874_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4874,E19_PhysicalObject_Artifact_陶器_4874_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_4874_器物组合,E55_Type_6c7b5d6bf3,P2_has_type
Artifact_陶器_4875,E25_ManMadeFeature_Artifact_陶器_4875_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4876,E25_ManMadeFeature_Artifact_陶器_4876_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4877,E25_ManMadeFeature_Artifact_陶器_4877_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4877,E36_VisualItem_Artifact_陶器_4877_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4877_纹饰类型,E55_Type_ddc3475b2f,P2_has_type
Artifact_陶器_4878,E25_ManMadeFeature_Artifact_陶器_4878_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4878,E36_VisualItem_Artifact_陶器_4878_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4878_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4879,E25_ManMadeFeature_Artifact_陶器_4879_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4879,E36_VisualItem_Artifact_陶器_4879_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4879_纹饰类型,E55_Type_d9fee6ba3e,P2_has_type
Artifact_陶器_4880,E25_ManMadeFeature_Artifact_陶器_4880_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_4880,E36_VisualItem_Artifact_陶器_4880_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_4880_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_4881,E25_ManMadeFeature_Artifact_陶器_4881_原始出土地点,P53_has_former_or_current_location
